Time_datenum,Time_UTC,Boat_Latitude,Boat_Longitude,Boat_pos_x_m,Boat_pos_y_m,Sensor1_pos_x_m,Sensor1_pos_y_m,Sensor1_pos_z_m,Sensor2_pos_x_m,Sensor2_pos_y_m,Sensor2_pos_z_m
736950.707401157,12-Sep-2017 16:58:39.460,20.4604311999228,-156.950187150438,65.4518458241796,-13.6291255788668,-262.472718857853,56.8836837404284,9.03898561854066,-287.490874037071,62.2632758651698,12.4534357672941
736950.707406944,12-Sep-2017 16:58:39.960,20.4604261246346,-156.950162106803,68.0648872535844,-14.1910009893796,-259.859688648916,56.3217561483557,9.10197516690555,-284.87784468417,61.7013442920401,12.3038355899274
736950.707412731,12-Sep-2017 16:58:40.460,20.4604212736834,-156.950137061431,70.6781100394956,-14.7280396325024,-257.875631745698,52.7924399196178,9.14320235298378,-282.941788362129,57.9437399963537,12.1542588666321
736950.707418518,12-Sep-2017 16:58:40.960,20.4604166967859,-156.950112013319,73.2916186620802,-15.2347373645305,-255.996809802132,48.606528910264,9.04619299468504,-281.119017435545,53.4771329409478,12.0048120173611
736950.707424306,12-Sep-2017 16:58:41.460,20.4604121197963,-156.950086964703,75.9051800160825,-15.7414448896479,-253.38325857802,48.0997691359162,8.96742707475081,-278.505466984266,52.9703691803805,11.9169966550022
736950.707430093,12-Sep-2017 16:58:41.960,20.4604075428988,-156.950061916592,78.5186889491527,-16.2481418220396,-250.769759757642,47.5930200429576,9.00655976545511,-275.89196893541,52.4636161079665,12.2274493345897
736950.70743588,12-Sep-2017 16:58:42.460,20.4604029660013,-156.95003686848,81.1321980372614,-16.75483835542,-248.156260770882,47.0862714074704,9.04220523279708,-273.278470719306,51.956863497484,12.4832899814504
736950.707441667,12-Sep-2017 16:58:42.960,20.4603983891038,-156.950011820368,83.7457072828691,-17.26153448803,-245.542761679258,46.5795229012255,9.0527559163553,-270.664972402354,51.4501109955283,12.3461310951937
736950.707447454,12-Sep-2017 16:58:43.460,20.4603938121142,-156.949986771752,86.3592692562138,-17.768240414621,-242.929209797165,46.072764924521,9.06918220887997,-268.051421290147,50.9433490477952,12.2191148445154
736950.707453241,12-Sep-2017 16:58:43.960,20.4603892352167,-156.949961723641,88.9727788054311,-18.2749357485155,-240.315710346145,45.5660175046485,9.12424157440087,-265.437922609542,50.436597654158,12.1588117298973
736950.707459028,12-Sep-2017 16:58:44.460,20.4603846583192,-156.949936675529,91.586288515537,-18.7816306830448,-237.702210772386,45.0592702873148,9.16498616945322,-262.82442380911,49.9298464480431,12.1043026890402
736950.707464815,12-Sep-2017 16:58:44.960,20.4603800814218,-156.949911627417,94.1997983750943,-19.2883252164743,-235.088711037801,44.5525235297117,9.10992680393231,-260.210924846984,49.423095706132,12.0885714417485
736950.707470602,12-Sep-2017 16:58:45.460,20.4603755044322,-156.949886578802,96.8133609703047,-19.7950295452707,-232.475158536497,44.0457671369327,9.06426566934902,-257.597373115768,48.9163353412663,12.0956820334306
736950.707476389,12-Sep-2017 16:58:45.960,20.4603709275347,-156.94986153069,99.4268711423995,-20.3017232802365,-229.861658494694,43.5390211502687,9.08263725138027,-254.983873846829,48.4095853681943,12.2584017599931
